area,condo_complex,bathrooms,new_address,legal_status,furniture_state,frontage,floors,bedrooms
66.0,0,,"Tân Bình, Hồ Chí Minh",Have certificate,,4.0,3.0,3.0
60.0,0,5.0,"Tân Bình, Hồ Chí Minh",,,,5.0,5.0
50.0,0,4.0,"Nhà Bè, Hồ Chí Minh",Have certificate,,,4.0,4.0
30.0,0,3.0,"Thanh Xuân, Hà Nội",Have certificate,Full,3.0,4.0,4.0
152.0,0,,"Liên Chiểu, Đà Nẵng",Have certificate,,9.0,,
30.0,0,,"Ba Đình, Hà Nội",Have certificate,,,5.0,3.0
135.0,1,,"Từ Sơn, Bắc Ninh",,,,3.0,
35.0,0,3.0,"Long Biên, Hà Nội",Have certificate,Full,4.0,4.0,3.0
62.0,0,,"Bình Thạnh, Hồ Chí Minh",,,,4.0,
71.0,0,4.0,"Quận 6, Hồ Chí Minh",Have certificate,Full,4.7,4.0,4.0
53.0,0,,"Quận 12, Hồ Chí Minh",Have certificate,Full,4.0,4.0,
72.0,0,6.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,4.5,4.0,5.0
45.0,0,,"Long Biên, Hà Nội",Have certificate,,,3.0,
80.0,0,3.0,"Thuận An, Bình Dương",Have certificate,Full,,3.0,4.0
76.0,1,3.0,"Thủy Nguyên, Hải Phòng",Have certificate,,5.0,3.0,3.0
102.5,0,3.0,"Thủ Dầu Một, Bình Dương",,,,2.0,3.0
112.0,0,5.0,"Nha Trang, Khánh Hòa",Sale contract,Full,8.0,3.0,3.0
31.5,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,,2.0,2.0
60.0,0,,"Quận 9, Hồ Chí Minh",Have certificate,,4.0,3.0,3.0
63.0,0,4.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,4.05,3.0,4.0
78.0,0,2.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,5.5,,2.0
42.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,Full,4.5,4.0,4.0
81.0,0,3.0,"Dĩ An, Bình Dương",Have certificate,,4.5,3.0,4.0
56.0,0,4.0,"Tân Phú, Hồ Chí Minh",Have certificate,,4.6,4.0,4.0
45.0,0,3.0,"Hà Đông, Hà Nội",,,,4.0,4.0
36.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,4.0,3.0,3.0
80.0,0,4.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
110.0,0,5.0,"Quận 8, Hồ Chí Minh",Have certificate,Basic,4.2,3.0,4.0
65.0,0,1.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,,1.0,2.0
78.5,0,3.0,"Hải Châu, Đà Nẵng",Have certificate,Full,5.2,3.0,3.0
30.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Basic,,5.0,3.0
35.0,0,4.0,"Hoài Đức, Hà Nội",Have certificate,Basic,3.3,4.0,3.0
35.0,0,4.0,"Bắc Từ Liêm, Hà Nội",Have certificate,Basic,,5.0,3.0
30.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,,3.0,5.0,3.0
147.0,0,1.0,"Long Khánh, Đồng Nai",Have certificate,,5.0,1.0,3.0
39.0,0,,"Hai Bà Trưng, Hà Nội",Have certificate,Full,4.8,6.0,4.0
144.0,0,1.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,,1.0,1.0
73.0,0,6.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,4.0,5.0
100.0,0,2.0,"Dĩ An, Bình Dương",Have certificate,Full,5.0,2.0,3.0
75.0,0,4.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,5.0,4.0,4.0
35.0,0,,"Hà Đông, Hà Nội",Have certificate,,,4.0,4.0
42.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,3.8,3.0,4.0
60.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,5.0,2.0,2.0
30.0,0,,"Ba Đình, Hà Nội",Have certificate,,,3.0,3.0
60.0,0,2.0,"Bình Tân, Hồ Chí Minh",,,,2.0,2.0
60.0,0,2.0,"Hà Đông, Hà Nội",Have certificate,Full,4.0,3.0,2.0
37.0,0,5.0,"Ba Đình, Hà Nội",Have certificate,Full,4.0,6.0,4.0
70.0,0,,"Hai Bà Trưng, Hà Nội",Have certificate,,,2.0,
77.0,1,,"Hạ Long, Quảng Ninh",Have certificate,,,,
50.0,0,4.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,,4.0,4.0
112.5,0,3.0,"Cẩm Lệ, Đà Nẵng",Have certificate,Full,5.0,3.0,5.0
33.0,0,3.0,"Long Biên, Hà Nội",Have certificate,,4.0,3.0,4.0
32.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Basic,,4.0,3.0
54.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,4.5,2.0,2.0
45.0,0,3.0,"Hoài Đức, Hà Nội",Have certificate,Full,6.0,4.0,4.0
55.3,0,3.0,"Nhà Bè, Hồ Chí Minh",Have certificate,Full,4.6,4.0,4.0
90.0,0,5.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,,4.0,4.0
100.0,0,,"Biên Hòa, Đồng Nai",Have certificate,,,,
119.0,1,4.0,"Quận 9, Hồ Chí Minh",Have certificate,,5.0,3.0,5.0
20.0,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,3.5,2.0,2.0
154.0,1,4.0,"Bến Lức, Long An",Have certificate,,,4.0,4.0
31.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,,4.6,5.0,3.0
44.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,5.0,2.0,2.0
38.0,0,5.0,"Cầu Giấy, Hà Nội",Have certificate,Full,5.0,6.0,4.0
116.0,0,5.0,"Nhà Bè, Hồ Chí Minh",Have certificate,,5.0,3.0,4.0
120.0,1,3.0,"Thành phố Phan Thiết, Bình Thuận",Sale contract,,,,3.0
89.0,0,4.0,"Hồng Bàng, Hải Phòng",Have certificate,Full,5.0,4.0,4.0
60.0,0,2.0,"Hải Châu, Đà Nẵng",Have certificate,Basic,,,3.0
35.0,0,5.0,"Long Biên, Hà Nội",Have certificate,,,6.0,4.0
75.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,,2.0,3.0
36.0,0,,"Hoài Đức, Hà Nội",Have certificate,Basic,,5.0,
60.0,1,3.0,"Bến Lức, Long An",Have certificate,,18.0,1.0,3.0
40.3,0,1.0,"Quận 11, Hồ Chí Minh",Have certificate,,4.5,2.0,1.0
32.0,0,2.0,"Quận 6, Hồ Chí Minh",Have certificate,Basic,3.2,2.0,2.0
52.0,0,4.0,"Tân Bình, Hồ Chí Minh",Have certificate,Basic,4.0,3.0,3.0
105.0,0,2.0,"Thủ Dầu Một, Bình Dương",Have certificate,,5.0,1.0,3.0
100.0,0,3.0,"Vĩnh Yên, Vĩnh Phúc",Have certificate,,5.0,3.0,4.0
45.0,0,5.0,"Thanh Xuân, Hà Nội",Have certificate,Full,3.6,5.0,4.0
97.0,0,2.0,"Cẩm Lệ, Đà Nẵng",Have certificate,Full,4.5,2.0,3.0
40.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,7.3,5.0,3.0
45.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,Basic,4.4,5.0,3.0
73.0,0,4.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,,3.0,3.0
86.9,0,2.0,"Ngô Quyền, Hải Phòng",Have certificate,Basic,4.85,3.0,3.0
114.0,0,6.0,"Bình Tân, Hồ Chí Minh",Have certificate,,6.0,4.0,5.0
112.5,0,4.0,"Liên Chiểu, Đà Nẵng",Have certificate,,5.0,3.0,4.0
28.0,0,1.0,"Tân Bình, Hồ Chí Minh",,,4.0,2.0,2.0
44.0,0,,"Quận 6, Hồ Chí Minh",,,4.0,3.0,
144.0,1,3.0,"Sơn Trà, Đà Nẵng",Have certificate,Full,6.0,4.0,3.0
30.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,Basic,3.5,4.0,3.0
92.4,1,5.0,"Nhà Bè, Hồ Chí Minh",Have certificate,,,3.0,4.0
61.0,0,,"Thanh Trì, Hà Nội",Have certificate,,,,
50.0,0,3.0,"Thanh Trì, Hà Nội",Have certificate,Full,6.2,3.0,4.0
60.0,1,3.0,"Thuận An, Bình Dương",Have certificate,,,2.0,3.0
90.8,0,3.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,4.0,2.0,2.0
59.0,0,,"Phú Nhuận, Hồ Chí Minh",Have certificate,Full,4.6,2.0,4.0
66.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Basic,5.0,1.0,2.0
45.0,0,,"Hà Đông, Hà Nội",Have certificate,,,4.0,
40.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Basic,3.7,2.0,2.0
33.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,,5.0,3.0
60.0,1,,"Văn Giang, Hưng Yên",,,,5.0,
39.0,0,5.0,"Hà Đông, Hà Nội",,,4.0,5.0,5.0
90.0,1,,"Văn Giang, Hưng Yên",,,,4.0,
85.5,1,5.0,"Bình Chánh, Hồ Chí Minh",Have certificate,,,3.0,4.0
36.8,0,,"Quận 10, Hồ Chí Minh",Have certificate,,4.6,4.0,
72.0,1,,"Thanh Hóa, Thanh Hóa",Have certificate,,6.0,,
42.0,0,,"Đống Đa, Hà Nội",Have certificate,Basic,3.8,4.0,
35.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Full,3.6,5.0,3.0
84.0,0,,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,4.0,2.0,
110.0,0,3.0,"Bình Tân, Hồ Chí Minh",,,,3.0,3.0
60.0,0,3.0,"Quận 8, Hồ Chí Minh",Have certificate,,4.0,4.0,4.0
345.0,0,,"Bến Cát, Bình Dương",Have certificate,Full,11.0,,
100.0,1,3.0,"Nha Trang, Khánh Hòa",,,,3.0,3.0
39.0,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Basic,3.5,3.0,2.0
114.0,1,,"Thủ Dầu Một, Bình Dương",,,,,
50.0,0,4.0,"Cầu Giấy, Hà Nội",Have certificate,Full,3.5,4.0,4.0
90.0,1,2.0,"Ngũ Hành Sơn, Đà Nẵng",Have certificate,,6.0,2.0,2.0
126.0,1,,"Nhơn Trạch, Đồng Nai",Sale contract,,7.0,3.0,
75.7,0,4.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Basic,6.65,,4.0
114.0,0,4.0,"Đà Lạt, Lâm Đồng",Have certificate,,5.0,,6.0
162.0,1,4.0,"Vinh, Nghệ An",Sale contract,,9.0,3.0,5.0
49.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,4.0,3.0,3.0
32.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,3.3,5.0,3.0
60.0,0,,"Quận 8, Hồ Chí Minh",,,3.2,,4.0
30.1,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,3.4,5.0,3.0
30.0,0,3.0,"Hai Bà Trưng, Hà Nội",Have certificate,Basic,32.0,4.0,2.0
42.0,0,3.0,"Quận 8, Hồ Chí Minh",Have certificate,Full,,4.0,3.0
36.0,0,5.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,Basic,,5.0,4.0
65.7,0,1.0,"Cư Kuin, Đắk Lắk",Have certificate,Basic,4.0,1.0,2.0
69.0,0,,"Bình Thạnh, Hồ Chí Minh",,,,4.0,
38.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,3.0,4.0
66.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",,,5.7,5.0,4.0
60.7,1,4.0,"Dĩ An, Bình Dương",Have certificate,,4.0,3.0,3.0
134.0,0,2.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,8.0,2.0,3.0
86.9,0,2.0,"Ngô Quyền, Hải Phòng",Have certificate,Basic,4.85,3.0,3.0
50.0,0,1.0,"Nhà Bè, Hồ Chí Minh",,,7.0,1.0,2.0
55.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,,3.0,5.0,6.0
217.5,1,,"Lương Sơn, Hòa Bình",,,,,
300.0,1,,"Vân Đồn, Quảng Ninh",Have certificate,,15.0,3.0,
39.0,0,,"Hai Bà Trưng, Hà Nội",Have certificate,,,5.0,
140.0,0,1.0,"Quận 12, Hồ Chí Minh",Have certificate,,,1.0,1.0
70.0,1,2.0,"Bến Cát, Bình Dương",Have certificate,,,2.0,2.0
22.0,0,,"Hai Bà Trưng, Hà Nội",Have certificate,,,5.0,4.0
47.0,0,,"Ba Đình, Hà Nội",,,,6.0,6.0
41.0,0,3.0,"Lê Chân, Hải Phòng",Have certificate,Basic,4.5,4.0,4.0
152.0,1,,"Phú Quốc, Kiên Giang",,Full,,3.0,
52.0,0,3.0,"Quận 11, Hồ Chí Minh",Have certificate,,4.0,3.0,4.0
35.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,,5.0,6.0,3.0
60.0,0,2.0,"Dĩ An, Bình Dương",Have certificate,Full,4.0,2.0,3.0
61.0,0,1.0,"Quận 3, Hồ Chí Minh",Have certificate,,,1.0,2.0
30.0,0,3.0,"Hai Bà Trưng, Hà Nội",,,,4.0,3.0
78.0,0,,"Biên Hòa, Đồng Nai",,,,,3.0
33.1,0,2.0,"Nha Trang, Khánh Hòa",,,,1.0,2.0
204.0,1,,"Nhơn Trạch, Đồng Nai",,,,2.0,
36.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,,,5.0,3.0
40.0,0,2.0,"Long Biên, Hà Nội",,,4.5,1.0,2.0
94.0,0,4.0,"Hải Châu, Đà Nẵng",Have certificate,Full,9.0,3.0,3.0
65.0,0,,"Liên Chiểu, Đà Nẵng",Have certificate,Basic,,,
40.0,0,4.0,"Tây Hồ, Hà Nội",Have certificate,Basic,,5.0,4.0
35.0,0,5.0,"Đống Đa, Hà Nội",,,,5.0,6.0
91.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,7.0,1.0,2.0
45.0,0,3.0,"Cầu Giấy, Hà Nội",Have certificate,Full,,5.0,4.0
50.0,0,4.0,"Tân Bình, Hồ Chí Minh",Have certificate,,3.9,4.0,5.0
56.0,0,2.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,,2.0,3.0
75.0,1,,"Văn Giang, Hưng Yên",,,5.0,5.0,
100.0,0,,"An Dương, Hải Phòng",Have certificate,Basic,5.0,4.0,
80.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Basic,4.0,2.0,3.0
225.0,0,,"Quận 7, Hồ Chí Minh",,,,,
48.0,0,3.0,"Thủ Đức, Hồ Chí Minh",Sale contract,Full,4.0,3.0,4.0
60.0,0,3.0,"Long Biên, Hà Nội",Have certificate,Full,4.0,5.0,4.0
55.0,0,9.0,"Cầu Giấy, Hà Nội",Have certificate,Full,4.0,5.0,9.0
67.4,0,6.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Basic,4.0,5.0,4.0
40.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,,4.0,2.0,2.0
66.0,0,,"Bình Thạnh, Hồ Chí Minh",Have certificate,,,,
53.0,0,3.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,4.5,3.0,4.0
120.0,0,5.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,,3.0,5.0
30.5,0,3.0,"Bắc Từ Liêm, Hà Nội",Have certificate,Full,4.0,4.0,3.0
52.0,0,3.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,4.0,4.0,3.0
93.7,0,,"Thủ Đức, Hồ Chí Minh",Have certificate,,6.0,3.0,
65.0,0,6.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,5.0,5.0
42.8,0,2.0,"Hai Bà Trưng, Hà Nội",Have certificate,,,3.0,4.0
112.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,,,2.0
25.0,0,3.0,"Cầu Giấy, Hà Nội",Have certificate,,,5.0,3.0
105.0,0,5.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,5.3,4.0,5.0
59.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.0,4.0,4.0
85.0,0,3.0,"An Dương, Hải Phòng",Have certificate,Full,,3.0,4.0
43.0,0,1.0,"Long Biên, Hà Nội",Have certificate,,5.0,1.0,1.0
70.0,0,3.0,"Hải Châu, Đà Nẵng",Have certificate,Full,4.5,3.0,3.0
56.0,0,,"Tân Bình, Hồ Chí Minh",Have certificate,,4.0,,
40.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,4.0,5.0,6.0
110.0,0,,"Hải Châu, Đà Nẵng",,,,2.0,
77.9,0,3.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,7.35,3.0,3.0
48.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,4.0,3.0
60.0,0,4.0,"Thuận An, Bình Dương",Have certificate,Basic,4.0,3.0,4.0
37.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,7.0,2.0,2.0
117.5,0,1.0,"Nhà Bè, Hồ Chí Minh",Have certificate,Basic,,1.0,2.0
107.0,0,,"Dĩ An, Bình Dương",Have certificate,Basic,5.0,,
80.0,0,4.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,,3.0,4.0
50.0,0,5.0,"Cầu Giấy, Hà Nội",Have certificate,Full,4.0,5.0,9.0
45.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.0,5.0,3.0
68.0,0,1.0,"Nha Trang, Khánh Hòa",Have certificate,,4.0,,2.0
30.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,,4.9,5.0,3.0
44.0,0,,"Bắc Từ Liêm, Hà Nội",Have certificate,,,7.0,3.0
72.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Basic,4.0,3.0,4.0
63.0,0,2.0,"Tân Uyên, Bình Dương",Have certificate,Basic,,2.0,3.0
76.0,0,5.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,,,5.0
60.0,0,,"Biên Hòa, Đồng Nai",Have certificate,,41.0,2.0,2.0
58.0,0,3.0,"Hai Bà Trưng, Hà Nội",Have certificate,Basic,,4.0,2.0
34.5,0,,"Hà Đông, Hà Nội",Have certificate,Full,,4.0,
35.0,0,,"Long Biên, Hà Nội",Have certificate,,,6.0,
150.0,1,3.0,"Sơn Trà, Đà Nẵng",Have certificate,Basic,,2.0,4.0
54.0,0,4.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
160.0,1,5.0,"Quận 9, Hồ Chí Minh",,,5.0,3.0,4.0
45.0,0,,"Quận 8, Hồ Chí Minh",,,,1.0,
49.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Basic,4.0,4.0,4.0
40.0,0,3.0,"Quận 10, Hồ Chí Minh",,,7.0,3.0,4.0
81.0,0,3.0,"Liên Chiểu, Đà Nẵng",,Full,45.0,3.0,3.0
50.0,0,2.0,"Bình Tân, Hồ Chí Minh",,,,2.0,2.0
34.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,3.8,5.0,3.0
32.0,0,3.0,"Ba Đình, Hà Nội",Have certificate,Full,3.2,4.0,4.0
43.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,,6.0,3.0
55.0,0,,"Dĩ An, Bình Dương",,,,,
54.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.0,5.0,6.0
104.0,0,,"Thủ Đức, Hồ Chí Minh",Have certificate,,,,
85.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Basic,,2.0,2.0
48.0,0,3.0,"Gò Vấp, Hồ Chí Minh",,,4.0,2.0,2.0
25.6,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,,2.0,2.0
22.0,0,,"Quận 3, Hồ Chí Minh",,,,,
72.0,0,5.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,4.0,4.0,4.0
89.0,0,2.0,"Hạ Long, Quảng Ninh",Have certificate,Full,,1.0,2.0
40.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,,,5.0,6.0
30.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Basic,4.0,5.0,3.0
88.0,0,3.0,"Liên Chiểu, Đà Nẵng",Have certificate,,6.0,3.0,2.0
52.0,0,5.0,"Nhà Bè, Hồ Chí Minh",Have certificate,,12.0,3.0,4.0
72.0,0,2.0,"Thành phố Hòa Bình, Hòa Bình",Have certificate,Full,4.5,3.0,3.0
93.0,0,2.0,"Hội An, Quảng Nam",Have certificate,Full,5.0,1.0,2.0
60.0,0,3.0,"Quận 4, Hồ Chí Minh",Have certificate,,3.8,3.0,4.0
60.0,0,3.0,"Quận 7, Hồ Chí Minh",Have certificate,,5.0,3.0,4.0
90.0,1,4.0,"Quận 9, Hồ Chí Minh",Have certificate,,6.0,3.0,3.0
75.7,0,,"Nha Trang, Khánh Hòa",Have certificate,,4.63,3.0,
45.0,0,,"Hoàng Mai, Hà Nội",Have certificate,,6.3,5.0,4.0
64.0,0,5.0,"Tân Phú, Hồ Chí Minh",,,4.0,3.0,4.0
38.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,Full,3.8,5.0,6.0
150.0,1,,"Thuận An, Bình Dương",,,,,
200.0,1,,"Biên Hòa, Đồng Nai",,,10.0,3.0,3.0
96.0,0,5.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,6.0,5.0,5.0
33.0,0,2.0,"Hà Đông, Hà Nội",Have certificate,Basic,,3.0,3.0
75.0,1,3.0,"Quận 9, Hồ Chí Minh",Have certificate,Full,5.0,3.0,3.0
60.0,0,,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,4.0,4.0,
275.0,0,2.0,"Lâm Hà, Lâm Đồng",Have certificate,Full,10.0,1.0,3.0
33.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,5.3,5.0,3.0
72.0,0,2.0,"Nha Trang, Khánh Hòa",Have certificate,Full,5.5,2.0,3.0
80.0,0,,"Tân Phú, Hồ Chí Minh",,,,2.0,
37.0,0,4.0,"Thanh Xuân, Hà Nội",Have certificate,Full,4.0,5.0,3.0
45.0,0,5.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,3.9,5.0,6.0
88.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Basic,4.0,1.0,3.0
24.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,,2.0,2.0
63.7,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,4.9,2.0,2.0
31.0,0,4.0,"Hà Đông, Hà Nội",,Full,4.0,5.0,3.0
60.0,0,4.0,"Quận 12, Hồ Chí Minh",,,3.0,3.0,4.0
33.0,0,,"Hoàng Mai, Hà Nội",Have certificate,Full,3.8,5.0,3.0
100.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Full,5.0,2.0,3.0
90.0,0,5.0,"Quận 9, Hồ Chí Minh",Have certificate,Full,5.0,3.0,4.0
67.5,1,4.0,"Thủy Nguyên, Hải Phòng",Have certificate,,4.5,4.0,4.0
144.0,0,8.0,"Quận 7, Hồ Chí Minh",Have certificate,,6.9,,8.0
50.0,0,4.0,"Cầu Giấy, Hà Nội",Have certificate,Full,4.0,5.0,6.0
129.4,0,1.0,"Tây Ninh, Tây Ninh",Have certificate,,5.0,,3.0
52.0,0,4.0,"Nhà Bè, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
35.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,,6.0,3.0
153.0,0,1.0,"Biên Hòa, Đồng Nai",Have certificate,,8.3,,2.0
31.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,3.5,5.0,3.0
40.0,0,4.0,"Tân Bình, Hồ Chí Minh",Have certificate,,4.0,3.0,4.0
84.0,0,6.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Basic,,4.0,5.0
35.0,0,,"Hà Đông, Hà Nội",Have certificate,Basic,3.45,5.0,
61.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,,1.0,
62.4,0,,"Dĩ An, Bình Dương",Have certificate,,,,2.0
45.0,0,,"Long Biên, Hà Nội",Have certificate,Basic,,5.0,3.0
38.0,0,,"Thanh Trì, Hà Nội",Have certificate,,3.3,4.0,4.0
80.0,0,3.0,"Bình Tân, Hồ Chí Minh",,Basic,4.0,3.0,4.0
42.0,0,,"Đống Đa, Hà Nội",Have certificate,,4.5,4.0,
115.0,0,1.0,"Ngũ Hành Sơn, Đà Nẵng",Have certificate,Full,6.2,1.0,1.0
111.3,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Basic,4.0,,3.0
70.0,0,2.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,,2.0,2.0
65.3,0,5.0,"Quận 6, Hồ Chí Minh",Have certificate,,,4.0,5.0
80.0,0,2.0,"Quận 9, Hồ Chí Minh",Have certificate,Full,4.0,,2.0
33.0,0,4.0,"Hoài Đức, Hà Nội",Have certificate,Basic,4.0,5.0,3.0
48.0,0,,"Cầu Giấy, Hà Nội",Have certificate,Full,,5.0,6.0
90.0,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,,2.0,7.0
65.0,0,4.0,"Tân Phú, Hồ Chí Minh",Have certificate,,5.0,5.0,4.0
70.0,0,,"Hai Bà Trưng, Hà Nội",,,,4.0,
35.0,0,3.0,"Thanh Trì, Hà Nội",Have certificate,,4.8,4.0,4.0
200.0,1,,"Thủ Đức, Hồ Chí Minh",Sale contract,Basic,12.0,2.0,
90.0,0,5.0,"Cái Răng, Cần Thơ",Have certificate,Full,5.0,3.0,3.0
44.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Basic,,4.0,4.0
92.0,1,1.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,6.5,1.0,2.0
73.0,0,8.0,"Quận 7, Hồ Chí Minh",Have certificate,Basic,4.0,2.0,8.0
44.1,0,3.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,,3.0,3.0
57.0,0,5.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,4.0,4.0,4.0
75.0,1,6.0,"Từ Sơn, Bắc Ninh",Have certificate,Full,5.0,4.0,6.0
64.6,0,4.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Basic,3.0,4.0,5.0
43.0,0,8.0,"Hoài Đức, Hà Nội",Have certificate,Basic,3.5,5.0,8.0
45.0,0,3.0,"Nam Từ Liêm, Hà Nội",Have certificate,,,4.0,2.0
41.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,Basic,4.3,5.0,3.0
35.0,0,1.0,"Long Biên, Hà Nội",Have certificate,Full,3.5,1.0,2.0
35.0,0,3.0,"Thanh Trì, Hà Nội",Have certificate,,4.0,5.0,4.0
48.0,0,,"Thanh Xuân, Hà Nội",Have certificate,Full,,4.0,4.0
100.0,0,,"Cẩm Lệ, Đà Nẵng",,,,,
20.0,0,3.0,"Đống Đa, Hà Nội",Have certificate,Full,2.8,4.0,2.0
83.3,0,7.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Basic,4.3,5.0,7.0
33.0,0,,"Ba Đình, Hà Nội",Have certificate,,3.3,5.0,3.0
73.0,0,1.0,"Thuận An, Bình Dương",Have certificate,Full,5.0,2.0,3.0
115.0,0,,"Quận 9, Hồ Chí Minh",Have certificate,Full,,,
43.0,0,,"Hoài Đức, Hà Nội",Have certificate,Full,4.6,4.0,
60.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,,2.0,3.0
