area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,new_address,condo_complex
81.0,5.3,,Đông - Nam,Đông - Nam,2.0,3.0,2.0,,Full,4.0,"Nam Từ Liêm, Hà Nội",0
51.2,,,,,,,1.0,Have certificate,Basic,2.35,"Liên Chiểu, Đà Nẵng",1
52.0,3.5,,,,4.0,4.0,3.0,Have certificate,Full,7.0,"Tây Hồ, Hà Nội",0
40.0,4.5,,,,5.0,3.0,,Have certificate,Full,7.6,"Tây Hồ, Hà Nội",0
36.0,6.0,2.5,,,2.0,2.0,2.0,Have certificate,,2.6,"Quận 7, Hồ Chí Minh",0
75.0,,,,,3.0,3.0,3.0,Have certificate,Full,6.8,"Quận 9, Hồ Chí Minh",1
35.0,,4.0,,,4.0,4.0,3.0,Have certificate,Full,5.35,"Hoàng Mai, Hà Nội",0
75.0,,12.0,,,3.0,3.0,3.0,Have certificate,,6.8,"Quận 9, Hồ Chí Minh",1
31.0,,,,,5.0,2.0,3.0,Have certificate,Full,6.9,"Cầu Giấy, Hà Nội",0
32.0,4.5,4.0,Tây,Tây,4.0,4.0,3.0,Have certificate,Full,3.3,"Thanh Trì, Hà Nội",0
47.0,4.0,20.0,,,7.0,4.0,6.0,Have certificate,Full,9.6,"Hà Đông, Hà Nội",0
38.0,3.38,2.8,,,4.0,4.0,2.0,Have certificate,Basic,3.4,"Huyện Thanh Oai, Hà Nội",0
50.0,,,,,4.0,5.0,5.0,Have certificate,Full,8.8,"Thanh Xuân, Hà Nội",0
52.0,4.0,20.0,Đông - Bắc,Đông - Bắc,4.0,4.0,3.0,Have certificate,Basic,6.7,"Văn Giang, Hưng Yên",1
34.0,,,,,5.0,,,Have certificate,Full,5.8,"Long Biên, Hà Nội",0
42.0,5.0,4.0,,,6.0,8.0,8.0,Have certificate,Full,7.9,"Thanh Xuân, Hà Nội",0
41.0,,,,,5.0,,,Have certificate,,5.75,"Long Biên, Hà Nội",0
52.0,,,,,2.0,3.0,2.0,Have certificate,Basic,5.19,"Tân Phú, Hồ Chí Minh",0
36.0,4.0,5.0,,,4.0,4.0,3.0,Have certificate,Full,3.16,"Hà Đông, Hà Nội",0
35.0,4.0,6.0,,,5.0,3.0,4.0,Have certificate,Full,3.65,"Hà Đông, Hà Nội",0
40.0,4.2,6.0,,,5.0,4.0,4.0,Have certificate,Full,6.3,"Thanh Trì, Hà Nội",0
26.0,,6.0,,,2.0,2.0,2.0,Have certificate,Basic,3.39,"Tân Phú, Hồ Chí Minh",0
30.0,35.0,,,,5.0,3.0,4.0,Have certificate,Basic,5.55,"Hoàng Mai, Hà Nội",0
54.0,,7.0,,,5.0,5.0,,,,6.45,"Bình Tân, Hồ Chí Minh",0
45.0,,,,,2.0,3.0,2.0,Have certificate,Full,6.3,"Phú Nhuận, Hồ Chí Minh",0
25.0,,,,,3.0,2.0,2.0,,,2.5,"Quận 1, Hồ Chí Minh",0
32.0,3.4,2.5,Đông - Bắc,Đông - Bắc,4.0,3.0,3.0,Have certificate,Basic,3.0,"Hoài Đức, Hà Nội",0
120.0,4.8,6.0,,,4.0,6.0,6.0,Have certificate,,5.8,"Quận 12, Hồ Chí Minh",0
30.0,4.7,,,,3.0,,,Have certificate,,9.5,"Hà Đông, Hà Nội",0
42.0,,,,,5.0,5.0,,Have certificate,Basic,6.3,"Hai Bà Trưng, Hà Nội",0
30.0,,,,,5.0,3.0,4.0,Have certificate,Basic,5.55,"Hoàng Mai, Hà Nội",0
41.0,,,,,4.0,4.0,4.0,Have certificate,Full,8.5,"Quận 3, Hồ Chí Minh",0
100.0,4.7,6.0,,,2.0,3.0,3.0,Have certificate,Full,5.4,"Quận 12, Hồ Chí Minh",0
79.0,4.8,,,,3.0,,,,,9.0,"Bình Thạnh, Hồ Chí Minh",0
150.0,,7.5,Đông - Bắc,,2.0,4.0,,,,9.8,"Sơn Trà, Đà Nẵng",1
31.0,3.1,3.5,,,2.0,2.0,2.0,Have certificate,,2.55,"Quận 12, Hồ Chí Minh",0
68.0,4.5,3.0,,,3.0,3.0,3.0,Have certificate,,6.8,"Hoàng Mai, Hà Nội",0
28.0,3.15,,,,4.0,3.0,,Have certificate,Full,3.88,"Thanh Xuân, Hà Nội",0
30.0,,,,,,,,Have certificate,,7.8,"Cầu Giấy, Hà Nội",0
43.8,5.0,4.5,,,3.0,,,Have certificate,Full,10.0,"Phú Nhuận, Hồ Chí Minh",0
112.0,5.0,4.0,,,1.0,2.0,1.0,Have certificate,,2.45,"Dĩ An, Bình Dương",0
42.0,,6.0,,,4.0,4.0,4.0,Have certificate,Full,7.15,"Quận 10, Hồ Chí Minh",0
49.0,,,,,,,,,,1.2,"Đất Đỏ, Bà Rịa Vũng Tàu",0
35.0,,8.0,,,3.0,5.0,3.0,Have certificate,Full,2.85,"Bình Tân, Hồ Chí Minh",0
65.0,,,,,2.0,2.0,2.0,Have certificate,,6.6,"Bình Tân, Hồ Chí Minh",0
120.0,,,,,2.0,3.0,,Have certificate,,5.5,"Quận 12, Hồ Chí Minh",0
60.0,,,,,2.0,2.0,2.0,Have certificate,Full,4.2,"Gò Vấp, Hồ Chí Minh",0
36.0,5.0,12.0,,,5.0,4.0,4.0,Have certificate,,7.8,"Bình Thạnh, Hồ Chí Minh",0
100.0,4.0,5.0,,,,2.0,1.0,Have certificate,,4.2,"Quận 12, Hồ Chí Minh",0
50.0,5.0,8.0,,,5.0,,,Have certificate,,9.0,"Hoàng Mai, Hà Nội",0
27.0,,8.0,,,1.0,2.0,1.0,,,2.5,"Tân Phú, Hồ Chí Minh",0
80.0,,5.0,,,1.0,,,Have certificate,Basic,7.55,"Tân Phú, Hồ Chí Minh",0
70.0,5.0,6.0,,,5.0,7.0,7.0,Have certificate,,10.0,"Hoàng Mai, Hà Nội",0
75.5,,,,,,,,,,9.0,"Quận 6, Hồ Chí Minh",0
40.0,,,Nam,,3.0,3.0,3.0,Have certificate,Full,4.1,"Quận 6, Hồ Chí Minh",0
60.0,,,,,5.0,4.0,5.0,Have certificate,Full,9.5,"Quận 10, Hồ Chí Minh",0
52.0,,,,,4.0,4.0,4.0,Have certificate,Full,6.15,"Bình Thạnh, Hồ Chí Minh",0
60.0,,6.0,Đông - Nam,,5.0,5.0,5.0,Have certificate,Full,7.5,"Gò Vấp, Hồ Chí Minh",0
75.0,5.0,13.0,Tây - Bắc,Tây - Bắc,4.0,5.0,3.0,Have certificate,Full,5.8,"Nha Trang, Khánh Hòa",0
58.5,,,,,5.0,4.0,4.0,Have certificate,Full,7.0,"Gò Vấp, Hồ Chí Minh",0
35.0,3.3,2.5,Tây - Bắc,Tây - Bắc,4.0,3.0,4.0,Have certificate,Basic,2.7,"Hoài Đức, Hà Nội",0
62.5,5.0,12.0,,,1.0,2.0,2.0,Have certificate,Basic,5.95,"Bình Tân, Hồ Chí Minh",0
48.0,3.8,,,,6.0,6.0,4.0,Have certificate,,8.9,"Cầu Giấy, Hà Nội",0
68.0,,,,,4.0,4.0,6.0,,,9.1,"Cầu Giấy, Hà Nội",0
64.0,,8.0,,,4.0,4.0,5.0,,,7.35,"Tân Bình, Hồ Chí Minh",0
142.0,,,,,,,,,,6.0,"Bình Chánh, Hồ Chí Minh",0
34.2,3.5,5.0,,,2.0,2.0,2.0,Have certificate,,1.8,"Bình Thạnh, Hồ Chí Minh",0
40.0,3.5,,,,4.0,8.0,4.0,Have certificate,Full,8.3,"Cầu Giấy, Hà Nội",0
40.0,,,,,4.0,4.0,4.0,Have certificate,Basic,5.0,"Nam Từ Liêm, Hà Nội",0
68.0,4.0,8.0,,,4.0,4.0,,Have certificate,,5.8,"Quận 12, Hồ Chí Minh",0
30.2,5.0,2.0,,,5.0,3.0,4.0,Have certificate,Full,5.65,"Cầu Giấy, Hà Nội",0
54.0,4.0,4.0,,,2.0,3.0,2.0,Have certificate,Full,2.9,"Hóc Môn, Hồ Chí Minh",0
30.0,3.3,16.0,,,4.0,3.0,,Have certificate,,9.3,"Thanh Xuân, Hà Nội",0
68.0,4.7,3.0,Đông,,2.0,3.0,2.0,Have certificate,Full,6.7,"Ngũ Hành Sơn, Đà Nẵng",0
40.0,,,,,4.0,5.0,,Have certificate,Full,6.39,"Cầu Giấy, Hà Nội",0
60.0,8.0,8.0,Đông - Bắc,Đông - Bắc,4.0,4.0,5.0,Have certificate,Full,5.0,"Quận 7, Hồ Chí Minh",0
34.0,4.1,,,,4.0,2.0,,,,6.2,"Hai Bà Trưng, Hà Nội",0
42.0,,,,,5.0,8.0,8.0,,,6.1,"Bắc Từ Liêm, Hà Nội",0
107.0,6.0,5.0,,,2.0,3.0,2.0,Have certificate,Full,5.3,"Quận 12, Hồ Chí Minh",0
32.0,,,Nam,,4.0,3.0,3.0,,,5.0,"Bắc Từ Liêm, Hà Nội",0
95.0,,6.0,,,4.0,5.0,4.0,Have certificate,,7.5,"Thủ Đức, Hồ Chí Minh",0
80.0,,,,,5.0,7.0,7.0,Have certificate,,8.2,"Thủ Đức, Hồ Chí Minh",0
78.0,4.0,8.0,,,4.0,5.0,6.0,Have certificate,,7.8,"Thủ Đức, Hồ Chí Minh",0
110.0,,,,,1.0,2.0,1.0,Have certificate,,6.5,"Thủ Đức, Hồ Chí Minh",0
63.0,7.0,6.0,Đông - Nam,,2.0,4.0,4.0,Have certificate,Full,4.85,"Gò Vấp, Hồ Chí Minh",0
79.0,5.0,3.0,,,1.0,2.0,1.0,,,3.5,"Thủ Đức, Hồ Chí Minh",0
40.0,,,,,4.0,4.0,3.0,,,4.5,"Nam Từ Liêm, Hà Nội",0
53.0,4.2,7.0,,,4.0,4.0,4.0,Have certificate,Full,7.8,"Thủ Đức, Hồ Chí Minh",0
30.0,,,,,5.0,3.0,,,,4.5,"Bắc Từ Liêm, Hà Nội",0
52.0,,8.0,,,,4.0,5.0,Have certificate,Basic,5.25,"Quận 12, Hồ Chí Minh",0
143.0,,,,,,4.0,4.0,Have certificate,Full,9.19,"Quận 12, Hồ Chí Minh",0
57.0,10.0,6.0,Tây - Bắc,Tây - Bắc,4.0,3.0,4.0,Have certificate,,6.0,"Quận 12, Hồ Chí Minh",0
123.0,8.0,,,,3.0,3.0,3.0,Have certificate,,7.5,"Thủ Đức, Hồ Chí Minh",0
30.1,5.0,,,,5.0,5.0,5.0,Have certificate,,7.6,"Hai Bà Trưng, Hà Nội",0
120.0,6.0,4.0,,,,,,Have certificate,,4.2,"Thủ Đức, Hồ Chí Minh",0
15.0,3.0,,,,2.0,1.0,1.0,Have certificate,,1.85,"Thủ Đức, Hồ Chí Minh",0
60.0,,,,,4.0,4.0,3.0,Have certificate,Full,6.5,"Hai Bà Trưng, Hà Nội",0
34.0,,,,,5.0,4.0,4.0,Have certificate,Full,5.5,"Nam Từ Liêm, Hà Nội",0
107.0,,,,,2.0,3.0,2.0,Have certificate,,6.1,"Thủ Đức, Hồ Chí Minh",0
35.0,5.0,,,,5.0,4.0,4.0,Have certificate,Full,4.6,"Hà Đông, Hà Nội",0
42.0,,,,,4.0,5.0,4.0,Have certificate,Basic,4.85,"Nam Từ Liêm, Hà Nội",0
48.0,9.0,5.0,,,5.0,3.0,5.0,Have certificate,Full,5.9,"Gò Vấp, Hồ Chí Minh",0
48.0,4.0,,,,4.0,4.0,,Have certificate,Full,9.6,"Nam Từ Liêm, Hà Nội",0
76.0,,,,,4.0,4.0,5.0,Have certificate,Basic,5.0,"Quận 12, Hồ Chí Minh",0
88.0,,,,,3.0,4.0,4.0,Have certificate,Full,5.0,"Quận 12, Hồ Chí Minh",0
62.0,4.0,5.0,,,4.0,4.0,4.0,Have certificate,,6.35,"Tân Phú, Hồ Chí Minh",0
98.0,,,,,3.0,3.0,4.0,Have certificate,Basic,7.4,"Quận 12, Hồ Chí Minh",0
60.0,4.0,5.0,,,4.0,4.0,4.0,Have certificate,,6.8,"Tân Phú, Hồ Chí Minh",0
99.0,,7.0,Nam,,,1.0,1.0,Have certificate,Basic,6.19,"Quận 12, Hồ Chí Minh",0
80.0,4.0,5.0,,,2.0,4.0,3.0,Have certificate,,6.5,"Tân Phú, Hồ Chí Minh",0
45.0,,,,,4.0,4.0,3.0,Have certificate,Basic,6.8,"Hà Đông, Hà Nội",0
68.0,4.0,6.0,,,3.0,4.0,4.0,Have certificate,,7.2,"Tân Phú, Hồ Chí Minh",0
75.0,4.0,6.0,,,4.0,4.0,5.0,Have certificate,,7.5,"Tân Phú, Hồ Chí Minh",0
100.0,4.0,7.0,,,2.0,4.0,3.0,Have certificate,,7.6,"Tân Phú, Hồ Chí Minh",0
41.0,,,,,4.0,3.0,3.0,Have certificate,Basic,5.5,"Hà Đông, Hà Nội",0
60.0,4.0,8.0,,,3.0,4.0,4.0,Have certificate,,3.25,"Thuận An, Bình Dương",1
15.1,,2.5,,,3.0,2.0,2.0,Have certificate,Full,2.85,"Bình Thạnh, Hồ Chí Minh",0
50.0,,,,,5.0,,,Have certificate,,8.7,"Hà Đông, Hà Nội",0
38.0,,,,,4.0,,,Have certificate,Full,6.15,"Thanh Xuân, Hà Nội",0
90.0,6.0,12.0,Bắc,Bắc,2.0,,,Sale contract,,3.2,"Bến Lức, Long An",1
90.0,6.0,13.0,,,5.0,,,Have certificate,Basic,8.0,"Văn Giang, Hưng Yên",1
60.0,,,Tây - Nam,,4.0,4.0,3.0,Have certificate,Basic,4.65,"Lê Chân, Hải Phòng",0
35.0,4.0,1.0,,,5.0,3.0,4.0,Have certificate,Full,5.5,"Hai Bà Trưng, Hà Nội",0
42.0,6.0,,Nam,Nam,4.0,4.0,4.0,Have certificate,Full,8.5,"Phú Nhuận, Hồ Chí Minh",0
56.0,,3.0,,,2.0,3.0,,Have certificate,,7.2,"Quận 3, Hồ Chí Minh",0
36.0,4.0,3.0,,,4.0,4.0,3.0,Have certificate,Full,5.2,"Thanh Trì, Hà Nội",0
52.0,,10.5,Bắc,Đông - Nam,,2.0,2.0,Have certificate,Full,5.35,"Thanh Khê, Đà Nẵng",0
49.0,4.0,10.0,Đông,Đông,3.0,4.0,4.0,Have certificate,Full,5.1,"Thanh Khê, Đà Nẵng",0
32.0,6.0,3.0,Tây - Nam,,5.0,3.0,4.0,Have certificate,Basic,3.15,"Hoài Đức, Hà Nội",0
30.0,3.0,3.0,Bắc,Bắc,4.0,3.0,4.0,Have certificate,Full,7.3,"Quận 10, Hồ Chí Minh",0
32.0,4.0,3.0,Nam,,5.0,3.0,4.0,Have certificate,Basic,3.5,"Hoài Đức, Hà Nội",0
40.0,5.0,3.0,Tây,Tây,3.0,3.0,3.0,Have certificate,Full,3.3,"Thanh Khê, Đà Nẵng",0
40.0,3.9,3.0,Đông - Bắc,,4.0,4.0,3.0,Have certificate,Basic,3.45,"Hoài Đức, Hà Nội",0
36.0,3.5,2.5,,,5.0,6.0,3.0,Have certificate,Basic,3.99,"Hoài Đức, Hà Nội",0
36.0,4.5,,,,6.0,3.0,3.0,Have certificate,,7.5,"Hai Bà Trưng, Hà Nội",0
30.0,6.0,3.0,Đông - Bắc,,4.0,3.0,3.0,Have certificate,Basic,3.45,"Hoài Đức, Hà Nội",0
68.0,4.0,4.0,,,4.0,4.0,5.0,Have certificate,,5.2,"Quận 12, Hồ Chí Minh",0
40.0,4.0,3.0,,,4.0,4.0,3.0,Have certificate,Basic,2.95,"Hoài Đức, Hà Nội",0
31.0,,,,,5.0,4.0,4.0,Have certificate,Basic,2.98,"Hoài Đức, Hà Nội",0
30.0,,,,,5.0,4.0,4.0,Have certificate,Basic,5.5,"Hà Đông, Hà Nội",0
150.0,10.0,12.0,Đông - Bắc,Đông - Bắc,2.0,4.0,3.0,,,7.0,"Bến Lức, Long An",1
95.0,5.0,,,,3.0,4.0,3.0,Have certificate,,4.1,"Quận 12, Hồ Chí Minh",0
40.0,,,,,5.0,4.0,4.0,Have certificate,Full,6.9,"Tân Bình, Hồ Chí Minh",0
37.0,3.7,3.0,,,2.0,2.0,3.0,Have certificate,,3.8,"Bình Thạnh, Hồ Chí Minh",0
40.0,,,,,5.0,5.0,,Have certificate,,5.65,"Phú Nhuận, Hồ Chí Minh",0
56.0,4.0,4.0,,,5.0,4.0,5.0,Have certificate,Basic,6.79,"Gò Vấp, Hồ Chí Minh",0
53.0,4.2,3.0,Đông,Đông,5.0,5.0,5.0,,Full,8.9,"Đống Đa, Hà Nội",0
45.0,,,Tây - Bắc,,5.0,7.0,4.0,Have certificate,Full,6.85,"Hoàng Mai, Hà Nội",0
80.0,,10.0,,,3.0,,,,,6.25,"Quận 8, Hồ Chí Minh",0
44.0,4.4,,,,4.0,,,,,6.3,"Quận 8, Hồ Chí Minh",0
30.0,3.8,2.5,,,5.0,3.0,4.0,Have certificate,Full,4.95,"Thanh Xuân, Hà Nội",0
105.0,5.0,30.0,Tây - Nam,Tây - Nam,3.0,3.0,4.0,Have certificate,,7.0,"Quận 9, Hồ Chí Minh",1
31.0,3.7,2.0,,,5.0,3.0,4.0,Have certificate,Full,5.0,"Hà Đông, Hà Nội",0
35.0,3.8,3.0,,,5.0,4.0,5.0,Have certificate,Full,6.2,"Thanh Xuân, Hà Nội",0
55.0,5.0,8.0,,,5.0,4.0,4.0,Have certificate,Full,6.5,"Hà Đông, Hà Nội",0
50.0,3.4,5.0,,,2.0,2.0,2.0,Have certificate,Full,7.5,"Hà Đông, Hà Nội",0
51.0,4.1,2.5,,,4.0,4.0,4.0,Have certificate,Full,8.0,"Hà Đông, Hà Nội",0
100.0,5.0,12.0,Tây - Nam,,2.0,3.0,3.0,Have certificate,Basic,6.38,"Dĩ An, Bình Dương",0
54.0,,6.0,,,3.0,,,Have certificate,,4.8,"Quận 9, Hồ Chí Minh",0
96.0,5.0,6.0,Bắc,Bắc,2.0,4.0,3.0,Have certificate,Basic,9.35,"Quận 7, Hồ Chí Minh",0
35.0,,,,,6.0,3.0,3.0,Have certificate,Full,6.8,"Long Biên, Hà Nội",0
52.0,10.0,,,,,,,Have certificate,Full,6.85,"Cầu Giấy, Hà Nội",0
70.0,5.0,6.0,Bắc,Bắc,2.0,3.0,2.0,Have certificate,,2.9,"Thuận An, Bình Dương",0
55.27,3.5,8.0,Tây - Nam,Tây - Nam,4.0,4.0,3.0,Have certificate,Basic,6.45,"Ngô Quyền, Hải Phòng",0
31.0,,,,,4.0,3.0,4.0,Have certificate,,7.5,"Quận 5, Hồ Chí Minh",0
64.0,,,,,3.0,4.0,5.0,Have certificate,,9.0,"Quận 6, Hồ Chí Minh",0
76.0,,4.5,,,2.0,3.0,4.0,Have certificate,,6.9,"Quận 7, Hồ Chí Minh",0
36.0,,3.0,,,6.0,3.0,4.0,Have certificate,,8.88,"Long Biên, Hà Nội",0
80.0,4.5,20.0,,,4.0,2.0,6.0,Have certificate,Basic,9.5,"Hóc Môn, Hồ Chí Minh",0
38.0,5.1,,,,5.0,,,Have certificate,Full,9.5,"Hà Đông, Hà Nội",0
64.0,,,,,2.0,3.0,2.0,Have certificate,,3.5,"Quận 12, Hồ Chí Minh",0
54.0,,5.0,,,4.0,4.0,4.0,Have certificate,,4.5,"Quận 12, Hồ Chí Minh",0
18.9,3.1,8.0,Đông,Đông,1.0,1.0,1.0,Have certificate,Basic,3.8,"Phú Nhuận, Hồ Chí Minh",0
120.0,,,,,2.0,5.0,,Have certificate,,9.0,"Tân Phú, Hồ Chí Minh",0
105.0,6.0,5.0,Đông - Bắc,Đông - Bắc,2.0,2.0,3.0,Have certificate,,3.8,"Cẩm Lệ, Đà Nẵng",0
69.4,,6.0,,,1.0,3.0,,Have certificate,Full,9.5,"Tân Bình, Hồ Chí Minh",0
100.0,4.0,4.0,,,1.0,3.0,2.0,Have certificate,,6.5,"Quận 12, Hồ Chí Minh",0
72.0,,6.0,,,3.0,,,Have certificate,,7.0,"Bình Thạnh, Hồ Chí Minh",0
21.6,,5.0,,,2.0,2.0,2.0,Have certificate,,2.6,"Bình Tân, Hồ Chí Minh",0
115.0,5.0,4.0,,,,2.0,1.0,Have certificate,,1.45,"Đức Hòa, Long An",0
67.0,4.3,,Đông - Nam,,3.0,4.0,5.0,Have certificate,,7.9,"Quận 2, Hồ Chí Minh",0
48.8,4.0,10.0,,,4.0,4.0,3.0,Have certificate,Basic,4.2,"Huyện Quốc Oai, Hà Nội",0
99.0,5.0,,,,4.0,5.0,5.0,Have certificate,Full,7.8,"Hạ Long, Quảng Ninh",1
23.0,3.0,,,,2.0,,,Have certificate,,5.5,"Hà Đông, Hà Nội",0
73.0,4.0,5.0,,,2.0,4.0,2.0,Have certificate,Basic,3.25,"Dĩ An, Bình Dương",0
60.0,4.0,12.0,,,3.0,3.0,4.0,Have certificate,Basic,3.25,"Thuận An, Bình Dương",1
68.0,5.0,5.0,,,1.0,2.0,1.0,Have certificate,Basic,2.2,"Dĩ An, Bình Dương",0
62.0,4.0,12.0,,,3.0,3.0,4.0,Have certificate,Basic,3.85,"Thuận An, Bình Dương",1
60.0,5.0,5.0,,,2.0,2.0,2.0,Have certificate,Basic,3.4,"Dĩ An, Bình Dương",0
116.69,7.0,,,,2.0,3.0,2.0,Have certificate,Full,4.5,"Hạ Long, Quảng Ninh",1
66.0,,,,,2.0,3.0,2.0,Have certificate,,6.1,"Quận 7, Hồ Chí Minh",0
40.0,4.5,2.0,,,4.0,4.0,4.0,Have certificate,,7.9,"Đống Đa, Hà Nội",0
30.0,,,,,5.0,,,Have certificate,,3.95,"Long Biên, Hà Nội",0
38.0,3.7,5.0,,,2.0,2.0,2.0,Have certificate,Full,3.3,"Quận 12, Hồ Chí Minh",0
30.0,,2.0,Tây - Bắc,,5.0,3.0,3.0,Have certificate,Basic,3.85,"Hoài Đức, Hà Nội",0
34.0,,,,,4.0,3.0,3.0,Have certificate,Basic,2.5,"Hoài Đức, Hà Nội",0
30.0,,,,,5.0,3.0,3.0,Have certificate,Basic,2.7,"Hà Đông, Hà Nội",0
170.0,9.5,6.0,Tây - Nam,Tây - Nam,1.0,2.0,1.0,Have certificate,,4.25,"Thuận An, Bình Dương",0
40.0,,,,,5.0,4.0,3.0,Have certificate,Basic,3.7,"Hà Đông, Hà Nội",0
80.4,6.0,6.0,,,1.0,,,Have certificate,Basic,9.0,"Bình Thạnh, Hồ Chí Minh",0
47.0,5.2,,,,5.0,,,,,7.9,"Long Biên, Hà Nội",0
16.0,,,,,,,,,,1.8,"Quận 7, Hồ Chí Minh",0
36.0,,3.0,,,5.0,6.0,4.0,Have certificate,,3.1,"Quận Hà Đông, Hà Nội",0
50.0,11.0,11.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,4.55,"Quận 12, Hồ Chí Minh",0
30.0,3.7,2.0,Đông - Bắc,Đông - Bắc,5.0,3.0,5.0,Have certificate,Basic,4.7,"Nam Từ Liêm, Hà Nội",0
21.7,,,,,,,,Have certificate,,5.7,"Hai Bà Trưng, Hà Nội",0
55.0,,4.0,,,2.0,2.0,2.0,,,4.7,"Quận 7, Hồ Chí Minh",0
65.0,,,,,4.0,,,Have certificate,,4.85,"Thanh Trì, Hà Nội",0
35.0,3.7,2.0,,,5.0,6.0,4.0,Have certificate,,6.38,"Hai Bà Trưng, Hà Nội",0
35.0,3.5,3.5,Tây - Bắc,Tây - Bắc,5.0,3.0,4.0,Have certificate,Basic,4.55,"Long Biên, Hà Nội",0
50.0,5.6,20.0,Đông - Nam,,1.0,4.0,2.0,Have certificate,Basic,6.8,"Bình Tân, Hồ Chí Minh",0
22.0,,,,,4.0,2.0,3.0,Have certificate,Basic,4.7,"Hai Bà Trưng, Hà Nội",0
40.0,3.8,,,,4.0,4.0,3.0,Have certificate,Full,7.3,"Hoàng Mai, Hà Nội",0
42.0,,,,,4.0,4.0,3.0,Have certificate,Full,8.2,"Thanh Xuân, Hà Nội",0
28.0,4.0,4.0,,,4.0,3.0,3.0,Have certificate,,4.8,"Đống Đa, Hà Nội",0
40.0,3.5,,,,5.0,4.0,4.0,Have certificate,Full,8.9,"Thanh Xuân, Hà Nội",0
33.0,3.5,,,,5.0,3.0,3.0,Have certificate,Basic,2.5,"Hà Đông, Hà Nội",0
60.0,,,,,2.0,2.0,2.0,Have certificate,,4.2,"Thủ Đức, Hồ Chí Minh",0
60.0,5.2,,,,3.0,4.0,3.0,Have certificate,,4.5,"Thủ Đức, Hồ Chí Minh",0
33.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.15,"Hà Đông, Hà Nội",0
32.0,,,,,4.0,3.0,3.0,Have certificate,,2.95,"Hà Đông, Hà Nội",0
38.0,3.8,2.5,Tây - Nam,Tây - Nam,5.0,6.0,4.0,Have certificate,Basic,4.5,"Nam Từ Liêm, Hà Nội",0
48.0,,,,,,,,,,1.9,"Thủ Dầu Một, Bình Dương",0
72.8,,12.0,,,1.0,2.0,2.0,Have certificate,Basic,5.2,"Nhà Bè, Hồ Chí Minh",0
41.0,3.1,16.0,,,,,,Have certificate,,9.99,"Hà Đông, Hà Nội",0
32.0,,,,,5.0,3.0,,Have certificate,Basic,5.95,"Cầu Giấy, Hà Nội",0
30.0,3.0,3.0,,,2.0,2.0,3.0,Have certificate,Basic,3.2,"Quận 7, Hồ Chí Minh",0
50.0,5.0,10.0,Đông - Bắc,Đông - Bắc,3.0,3.0,4.0,Have certificate,Full,5.1,"Nhà Bè, Hồ Chí Minh",0
34.0,,,,,5.0,3.0,4.0,Have certificate,Full,7.0,"Bắc Từ Liêm, Hà Nội",0
211.0,,,,,,,,Have certificate,,10.0,"Phủ Lý, Hà Nam",1
36.0,3.0,3.0,Tây - Bắc,Tây - Bắc,2.0,2.0,2.0,Have certificate,Full,3.68,"Quận 12, Hồ Chí Minh",0
48.3,4.1,10.0,Tây - Nam,,4.0,4.0,3.0,Have certificate,Basic,3.1,"Hồng Bàng, Hải Phòng",1
30.0,,,,,3.0,3.0,3.0,Have certificate,Basic,2.2,"Chương Mỹ, Hà Nội",0
110.0,5.0,,,,4.0,4.0,5.0,Have certificate,,9.2,"Biên Hòa, Đồng Nai",1
45.6,6.17,2.0,Tây,Tây,4.0,4.0,4.0,Have certificate,Full,5.5,"Long Biên, Hà Nội",0
50.0,4.0,6.0,,,3.0,4.0,,Have certificate,Basic,9.9,"Tân Bình, Hồ Chí Minh",0
31.0,,3.5,Đông,,3.0,2.0,,Have certificate,Full,3.4,"Thanh Oai, Hà Nội",0
35.0,,,,,3.0,3.0,,Have certificate,Basic,1.85,"Hà Đông, Hà Nội",0
32.0,4.0,2.5,,,5.0,4.0,4.0,Have certificate,Full,3.15,"Hoài Đức, Hà Nội",0
35.0,57.0,3.0,,,5.0,3.0,3.0,Have certificate,Full,5.95,"Hai Bà Trưng, Hà Nội",0
88.0,4.4,20.0,Đông - Bắc,Đông,3.0,3.0,3.0,Have certificate,Full,4.5,"Nha Trang, Khánh Hòa",0
122.8,,,,,,,,Have certificate,Full,9.0,"Long Biên, Hà Nội",1
105.0,7.5,5.0,,,3.0,4.0,4.0,Have certificate,Full,9.0,"Thủ Đức, Hồ Chí Minh",0
60.0,4.0,2.0,,,2.0,2.0,2.0,Have certificate,Basic,7.3,"Bắc Từ Liêm, Hà Nội",0
69.0,,,,,4.0,4.0,5.0,Have certificate,Full,6.8,"Thủ Đức, Hồ Chí Minh",0
32.0,3.8,2.5,Đông - Nam,Nam,4.0,3.0,3.0,Have certificate,Basic,4.2,"Hà Đông, Hà Nội",0
58.0,,,,,3.0,,,Have certificate,Basic,7.4,"Bắc Từ Liêm, Hà Nội",0
75.0,,13.0,Đông - Bắc,Đông - Bắc,3.0,3.0,4.0,Have certificate,Full,6.5,"Nha Trang, Khánh Hòa",1
27.0,3.0,3.0,,,2.0,2.0,2.0,Have certificate,Full,2.39,"Nhà Bè, Hồ Chí Minh",0
